Mode of Travel,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Travel Time (sec),Avg All Travel Time (sec),Avg Trip Length (mi),Avg All Trip Length (mi),Avg Trip Speed (mph),Avg All Trip Speed (mph),Avg All Trip Circuity,Travel Time 0-10 min (percent),Travel Time 10-20 min (percent),Travel Time 20-30 min (percent),Travel Time 30-40 min (percent),Travel Time 40-50 min (percent),Travel Time 50-60 min (percent),Travel Time 60-70 min (percent),Travel Time 70-80 min (percent),Travel Time 80-90 min (percent),Travel Time 90-100 min (percent),Travel Time 100-110 min (percent),Travel Time 110-120 min (percent),Travel Time 120-130 min (percent),Travel Time 130-140 min (percent),Travel Time 140-150 min (percent),Travel Time 150+ min (percent),Trip Length 0-1 mi (percent),Trip Length 1-2 mi (percent),Trip Length 2-5 mi (percent),Trip Length 5-10 mi (percent),Trip Length 10-20 mi (percent),Trip Length 20-30 mi (percent),Trip Length 30-40 mi (percent),Trip Length 40-50 mi (percent),Trip Length 50-60 mi (percent),Trip Length 60-70 mi (percent),Trip Length 70-80 mi (percent),Trip Length 80-90 mi (percent),Trip Length 90-100 mi (percent),Trip Length 100+ mi (percent),Trip Speed 0-10 mph (percent),Trip Speed 10-20 mph (percent),Trip Speed 20-30 mph (percent),Trip Speed 30-40 mph (percent),Trip Speed 40-50 mph (percent),Trip Speed 50-60 mph (percent),Trip Speed 60-70 mph (percent),Trip Speed 70+ mph (percent),Circuity 1-2 (percent),Circuity 2-3 (percent),Circuity 3-4 (percent),Circuity 4-5 (percent),Circuity 5-6 (percent),Circuity 6+ (percent)
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),18: 5pm (5pm-6pm),157,2628,2613,15.8,15.6,19,19,2.728,0.000,0.117,0.298,0.167,0.183,0.050,0.067,0.017,0.033,0.000,0.000,0.017,0.017,0.017,0.000,0.017,0.000,0.033,0.083,0.399,0.300,0.117,0.000,0.017,0.017,0.000,0.017,0.000,0.000,0.017,0.083,0.534,0.333,0.033,0.000,0.017,0.000,0.000,0.333,0.367,0.183,0.067,0.033,0.017
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),19: 6pm (6pm-7pm),155,2281,2394,12.5,13.6,18,18,2.600,0.019,0.151,0.300,0.151,0.151,0.057,0.038,0.000,0.057,0.038,0.019,0.000,0.019,0.000,0.000,0.000,0.038,0.057,0.038,0.508,0.170,0.094,0.019,0.019,0.038,0.000,0.019,0.000,0.000,0.000,0.208,0.396,0.321,0.075,0.000,0.000,0.000,0.000,0.340,0.489,0.038,0.057,0.038,0.038
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),20: 7pm (7pm-8pm),119,2854,2882,18.5,18.9,19,20,2.334,0.000,0.163,0.186,0.163,0.163,0.020,0.102,0.102,0.020,0.041,0.000,0.000,0.020,0.000,0.000,0.020,0.020,0.061,0.082,0.328,0.224,0.082,0.122,0.020,0.041,0.000,0.000,0.000,0.000,0.020,0.184,0.367,0.286,0.122,0.041,0.000,0.000,0.000,0.408,0.408,0.143,0.041,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),21: 8pm (8pm-9pm),162,2663,2692,16.0,15.9,20,20,2.491,0.000,0.118,0.235,0.235,0.098,0.020,0.098,0.020,0.039,0.078,0.059,0.000,0.000,0.000,0.000,0.000,0.000,0.039,0.020,0.353,0.373,0.078,0.059,0.000,0.078,0.000,0.000,0.000,0.000,0.000,0.118,0.451,0.333,0.078,0.020,0.000,0.000,0.000,0.314,0.489,0.137,0.020,0.020,0.020
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),22: 9pm (9pm-10pm),28,2404,2404,15.2,15.2,21,21,2.429,0.000,0.111,0.222,0.111,0.334,0.111,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.222,0.556,0.000,0.000,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.334,0.111,0.333,0.111,0.111,0.000,0.000,0.000,0.000,0.778,0.222,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),23: 10pm (10pm-11pm),11,2047,2143,11.3,12.4,19,20,3.283,0.000,0.000,0.200,0.400,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.400,0.200,0.200,0.000,0.000,0.000,0.000,0.000,0.600,0.200,0.000,0.000,0.200
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),24: 11pm (11pm-12am),11,1081,1081,6.4,6.4,21,21,2.637,0.000,0.750,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.750,0.000,0.000,0.000,0.000,0.000,0.250,0.500,0.250,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),00: All Day (12am-12am),3293,2666,2723,15.7,15.9,18,18,2.899,0.019,0.119,0.247,0.214,0.132,0.080,0.053,0.030,0.019,0.020,0.016,0.007,0.005,0.007,0.008,0.024,0.002,0.035,0.066,0.518,0.205,0.079,0.019,0.012,0.019,0.012,0.006,0.002,0.003,0.022,0.150,0.498,0.261,0.067,0.017,0.006,0.001,0.000,0.259,0.475,0.116,0.087,0.025,0.038
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),01: 12am (12am-1am),4,1826,1826,6.3,6.3,14,14,2.380,0.000,0.500,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),02: 1am (1am-2am),6,7084,7084,83.7,83.7,30,30,2.115,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.500,0.000,0.000,0.500,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),03: 2am (2am-3am),2,1492,1492,8.7,8.7,21,21,1.504,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),05: 4am (4am-5am),16,1618,1680,11.2,11.8,25,25,10.602,0.000,0.000,0.667,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0.000,0.333
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),06: 5am (5am-6am),219,2146,2159,14.2,14.2,18,18,2.633,0.000,0.149,0.440,0.230,0.080,0.034,0.023,0.011,0.000,0.011,0.000,0.011,0.000,0.000,0.000,0.011,0.000,0.034,0.046,0.657,0.218,0.011,0.000,0.000,0.000,0.023,0.000,0.000,0.000,0.011,0.092,0.622,0.184,0.080,0.011,0.000,0.011,0.000,0.161,0.621,0.115,0.080,0.023,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),07: 6am (6am-7am),323,2392,2445,13.3,13.5,17,17,2.748,0.008,0.186,0.257,0.212,0.127,0.042,0.059,0.017,0.025,0.034,0.017,0.000,0.000,0.008,0.000,0.008,0.000,0.034,0.068,0.603,0.153,0.051,0.042,0.025,0.000,0.008,0.000,0.000,0.008,0.008,0.153,0.534,0.254,0.042,0.017,0.000,0.000,0.000,0.220,0.560,0.127,0.051,0.008,0.034
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),08: 7am (7am-8am),85,2232,2343,10.1,11.3,15,16,2.919,0.038,0.038,0.310,0.308,0.115,0.000,0.115,0.000,0.038,0.000,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.077,0.000,0.578,0.269,0.000,0.038,0.000,0.000,0.038,0.000,0.000,0.000,0.000,0.231,0.462,0.269,0.038,0.000,0.000,0.000,0.000,0.269,0.385,0.154,0.115,0.000,0.077
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),09: 8am (8am-9am),21,2488,2436,8.7,9.3,15,16,2.662,0.000,0.143,0.285,0.143,0.286,0.000,0.000,0.000,0.000,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.428,0.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.286,0.286,0.428,0.000,0.000,0.000,0.000,0.000,0.143,0.571,0.143,0.143,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),10: 9am (9am-10am),75,2241,2410,11.0,11.6,16,16,3.458,0.038,0.077,0.349,0.231,0.115,0.038,0.038,0.038,0.000,0.038,0.000,0.000,0.000,0.038,0.000,0.000,0.000,0.038,0.077,0.502,0.269,0.038,0.038,0.000,0.038,0.000,0.000,0.000,0.000,0.000,0.038,0.770,0.192,0.000,0.000,0.000,0.000,0.000,0.077,0.462,0.192,0.115,0.000,0.154
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),11: 10am (10am-11am),82,2179,2465,12.7,12.7,21,20,3.500,0.037,0.111,0.371,0.074,0.185,0.037,0.074,0.000,0.037,0.000,0.037,0.000,0.000,0.000,0.037,0.000,0.000,0.000,0.074,0.556,0.259,0.074,0.000,0.000,0.000,0.000,0.037,0.000,0.000,0.000,0.074,0.445,0.407,0.074,0.000,0.000,0.000,0.000,0.111,0.408,0.074,0.222,0.148,0.037
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),12: 11am (11am-12noon),169,3168,3206,18.1,17.7,17,17,3.684,0.031,0.078,0.141,0.280,0.078,0.109,0.125,0.016,0.031,0.016,0.016,0.000,0.016,0.000,0.000,0.063,0.000,0.016,0.078,0.500,0.281,0.031,0.000,0.016,0.031,0.000,0.000,0.000,0.000,0.047,0.203,0.547,0.172,0.031,0.031,0.016,0.000,0.000,0.094,0.358,0.188,0.234,0.063,0.063
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),13: 12pm (12noon-1pm),221,2363,2372,12.7,12.6,17,16,3.142,0.013,0.145,0.356,0.158,0.105,0.079,0.026,0.066,0.000,0.000,0.013,0.000,0.000,0.013,0.013,0.013,0.000,0.079,0.145,0.540,0.118,0.066,0.013,0.000,0.013,0.000,0.013,0.000,0.000,0.013,0.237,0.461,0.263,0.026,0.000,0.013,0.000,0.000,0.145,0.446,0.211,0.132,0.013,0.053
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),14: 1pm (1pm-2pm),278,2667,2785,14.9,15.1,18,18,2.964,0.033,0.132,0.208,0.176,0.121,0.099,0.066,0.055,0.033,0.011,0.022,0.000,0.000,0.000,0.022,0.022,0.011,0.066,0.077,0.439,0.198,0.088,0.044,0.011,0.022,0.011,0.011,0.000,0.011,0.011,0.176,0.439,0.308,0.077,0.000,0.000,0.000,0.000,0.209,0.472,0.165,0.077,0.033,0.044
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),15: 2pm (2pm-3pm),322,2541,2616,11.3,12.3,15,16,3.208,0.017,0.095,0.198,0.285,0.155,0.086,0.052,0.034,0.017,0.009,0.026,0.009,0.000,0.000,0.000,0.017,0.000,0.026,0.086,0.543,0.207,0.078,0.017,0.017,0.009,0.000,0.000,0.000,0.000,0.017,0.198,0.526,0.224,0.052,0.000,0.000,0.000,0.000,0.190,0.466,0.121,0.155,0.034,0.034
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),16: 3pm (3pm-4pm),344,2847,2971,16.9,17.6,18,19,2.860,0.038,0.115,0.169,0.210,0.177,0.092,0.038,0.031,0.008,0.023,0.015,0.008,0.015,0.015,0.015,0.031,0.000,0.038,0.069,0.439,0.223,0.123,0.008,0.000,0.031,0.038,0.000,0.008,0.000,0.023,0.123,0.531,0.254,0.069,0.023,0.000,0.000,0.000,0.331,0.431,0.054,0.092,0.054,0.038
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),17: 4pm (4pm-5pm),248,3287,3346,23.9,24.0,21,21,2.729,0.021,0.117,0.181,0.214,0.106,0.117,0.043,0.021,0.021,0.011,0.021,0.021,0.011,0.021,0.021,0.053,0.000,0.032,0.064,0.435,0.213,0.074,0.021,0.043,0.011,0.011,0.011,0.000,0.011,0.074,0.149,0.447,0.234,0.096,0.053,0.021,0.000,0.000,0.382,0.383,0.128,0.064,0.011,0.032
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),18: 5pm (5pm-6pm),225,2697,2693,17.2,16.9,19,19,2.476,0.013,0.133,0.267,0.187,0.147,0.067,0.067,0.013,0.000,0.027,0.013,0.013,0.013,0.013,0.000,0.027,0.000,0.040,0.067,0.534,0.173,0.093,0.040,0.000,0.000,0.013,0.000,0.000,0.000,0.040,0.133,0.507,0.253,0.080,0.000,0.027,0.000,0.000,0.373,0.480,0.067,0.027,0.040,0.013
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),19: 6pm (6pm-7pm),170,2732,2759,15.8,15.7,19,19,2.683,0.033,0.117,0.200,0.232,0.033,0.100,0.117,0.067,0.000,0.050,0.017,0.000,0.017,0.000,0.000,0.017,0.000,0.033,0.083,0.417,0.217,0.150,0.000,0.000,0.067,0.000,0.033,0.000,0.000,0.000,0.117,0.433,0.350,0.083,0.017,0.000,0.000,0.000,0.467,0.350,0.083,0.050,0.000,0.050
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),20: 7pm (7pm-8pm),177,3283,3260,20.3,20.7,18,19,2.991,0.000,0.043,0.235,0.188,0.188,0.116,0.029,0.043,0.029,0.043,0.029,0.014,0.000,0.000,0.000,0.043,0.000,0.014,0.029,0.480,0.217,0.130,0.000,0.029,0.029,0.029,0.014,0.000,0.000,0.029,0.159,0.406,0.319,0.058,0.058,0.000,0.000,0.000,0.362,0.537,0.014,0.029,0.000,0.058
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),21: 8pm (8pm-9pm),175,2499,2530,13.1,13.1,18,18,2.375,0.000,0.063,0.238,0.222,0.254,0.095,0.032,0.032,0.032,0.016,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.619,0.206,0.111,0.032,0.016,0.000,0.000,0.000,0.016,0.000,0.000,0.127,0.540,0.206,0.127,0.000,0.000,0.000,0.000,0.317,0.540,0.111,0.016,0.000,0.016
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),22: 9pm (9pm-10pm),79,3006,3006,24.8,24.8,22,22,2.317,0.040,0.200,0.200,0.120,0.080,0.160,0.040,0.000,0.080,0.040,0.000,0.000,0.000,0.000,0.000,0.040,0.040,0.040,0.040,0.400,0.200,0.160,0.000,0.000,0.080,0.000,0.000,0.000,0.000,0.040,0.080,0.320,0.400,0.120,0.040,0.040,0.000,0.000,0.280,0.560,0.160,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),23: 10pm (10pm-11pm),39,2237,2237,13.5,13.5,19,19,2.540,0.000,0.176,0.411,0.118,0.118,0.059,0.000,0.000,0.059,0.000,0.000,0.059,0.000,0.000,0.000,0.000,0.000,0.059,0.000,0.764,0.059,0.000,0.000,0.000,0.118,0.000,0.000,0.000,0.000,0.000,0.118,0.411,0.353,0.118,0.000,0.000,0.000,0.000,0.235,0.530,0.176,0.059,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),24: 11pm (11pm-12am),11,1862,1862,11.9,11.9,22,22,2.014,0.000,0.167,0.333,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.666,0.167,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.333,0.167,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),00: All Day (12am-12am),3120,2840,2863,17.9,17.8,18,18,2.951,0.016,0.125,0.237,0.189,0.147,0.085,0.044,0.040,0.025,0.023,0.008,0.005,0.012,0.006,0.004,0.034,0.002,0.038,0.071,0.499,0.197,0.083,0.022,0.012,0.017,0.016,0.006,0.004,0.005,0.028,0.162,0.487,0.245,0.074,0.021,0.010,0.001,0.000,0.265,0.441,0.132,0.085,0.029,0.048
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),01: 12am (12am-1am),5,2535,2535,18.1,18.1,24,24,1.877,0.000,0.000,0.000,0.500,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),02: 1am (1am-2am),4,N/A,3875,N/A,17.7,N/A,16,5.054,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),05: 4am (4am-5am),7,5898,5898,89.5,89.5,38,38,1.957,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.500,0.000,0.000,0.000,0.000,0.500,0.000,0.500,0.500,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),06: 5am (5am-6am),222,2729,2825,20.3,20.8,20,20,2.903,0.000,0.126,0.347,0.200,0.105,0.063,0.021,0.021,0.021,0.021,0.011,0.011,0.011,0.000,0.000,0.042,0.000,0.011,0.011,0.597,0.211,0.032,0.021,0.032,0.021,0.011,0.000,0.011,0.000,0.042,0.074,0.504,0.295,0.053,0.063,0.011,0.000,0.000,0.242,0.642,0.042,0.021,0.000,0.053
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),07: 6am (6am-7am),213,2648,2670,16.1,16.1,16,16,2.768,0.000,0.120,0.241,0.254,0.181,0.072,0.072,0.012,0.012,0.012,0.000,0.000,0.000,0.012,0.000,0.012,0.000,0.012,0.120,0.567,0.205,0.048,0.012,0.000,0.024,0.000,0.000,0.000,0.000,0.012,0.181,0.614,0.145,0.048,0.000,0.012,0.000,0.000,0.193,0.578,0.133,0.060,0.000,0.036
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),08: 7am (7am-8am),68,2276,2201,11.4,10.9,17,17,3.012,0.000,0.190,0.286,0.238,0.048,0.095,0.095,0.000,0.000,0.000,0.000,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.286,0.380,0.238,0.000,0.048,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.525,0.190,0.095,0.000,0.000,0.000,0.000,0.143,0.475,0.286,0.048,0.000,0.048
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),09: 8am (8am-9am),27,2803,2690,14.7,13.6,18,17,3.297,0.000,0.272,0.091,0.182,0.091,0.091,0.182,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.000,0.000,0.000,0.000,0.091,0.545,0.182,0.091,0.000,0.000,0.000,0.091,0.000,0.000,0.000,0.000,0.182,0.364,0.454,0.000,0.000,0.000,0.000,0.000,0.182,0.363,0.182,0.182,0.000,0.091
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),10: 9am (9am-10am),88,2021,1919,8.0,7.9,16,17,3.384,0.037,0.185,0.371,0.111,0.185,0.037,0.000,0.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.037,0.111,0.630,0.148,0.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.630,0.185,0.037,0.037,0.000,0.000,0.000,0.037,0.556,0.111,0.185,0.037,0.074
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),11: 10am (10am-11am),93,3234,3259,21.4,20.3,18,18,3.920,0.000,0.091,0.182,0.152,0.211,0.091,0.061,0.061,0.061,0.000,0.000,0.030,0.000,0.000,0.030,0.030,0.000,0.000,0.091,0.394,0.273,0.121,0.061,0.000,0.000,0.000,0.000,0.000,0.030,0.030,0.121,0.606,0.182,0.030,0.061,0.000,0.000,0.000,0.121,0.212,0.333,0.121,0.061,0.152
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),12: 11am (11am-12noon),482,3507,3455,23.8,22.2,17,18,3.556,0.015,0.123,0.232,0.123,0.154,0.077,0.031,0.092,0.031,0.015,0.015,0.000,0.000,0.015,0.000,0.077,0.000,0.046,0.092,0.509,0.154,0.092,0.015,0.000,0.015,0.000,0.000,0.000,0.000,0.077,0.231,0.477,0.154,0.092,0.031,0.015,0.000,0.000,0.246,0.261,0.108,0.200,0.062,0.123
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),13: 12pm (12noon-1pm),224,2483,2553,14.3,14.3,18,18,3.252,0.037,0.111,0.333,0.148,0.136,0.099,0.000,0.025,0.012,0.025,0.025,0.000,0.012,0.012,0.000,0.025,0.000,0.049,0.086,0.556,0.198,0.025,0.025,0.000,0.012,0.025,0.000,0.012,0.000,0.012,0.185,0.470,0.259,0.074,0.000,0.012,0.000,0.000,0.136,0.432,0.160,0.173,0.037,0.062
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),14: 1pm (1pm-2pm),246,2762,2902,15.1,16.3,17,17,3.652,0.071,0.071,0.176,0.141,0.223,0.094,0.071,0.035,0.035,0.024,0.000,0.000,0.000,0.000,0.012,0.047,0.024,0.059,0.094,0.409,0.200,0.106,0.024,0.024,0.012,0.024,0.000,0.000,0.000,0.024,0.224,0.469,0.212,0.071,0.012,0.012,0.000,0.000,0.329,0.306,0.153,0.082,0.071,0.059
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),15: 2pm (2pm-3pm),255,3322,3259,22.0,21.4,19,19,2.792,0.000,0.128,0.209,0.218,0.128,0.058,0.047,0.047,0.023,0.035,0.012,0.012,0.012,0.012,0.012,0.047,0.000,0.012,0.058,0.475,0.233,0.081,0.012,0.023,0.012,0.035,0.000,0.000,0.012,0.047,0.128,0.512,0.256,0.081,0.000,0.023,0.000,0.000,0.314,0.360,0.163,0.093,0.035,0.035
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),16: 3pm (3pm-4pm),276,2255,2309,12.0,12.2,19,19,3.030,0.021,0.198,0.209,0.156,0.167,0.125,0.031,0.031,0.031,0.021,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.042,0.083,0.470,0.250,0.135,0.000,0.000,0.010,0.000,0.000,0.000,0.010,0.000,0.104,0.458,0.365,0.073,0.000,0.000,0.000,0.000,0.208,0.458,0.156,0.094,0.021,0.063
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),17: 4pm (4pm-5pm),283,3447,3396,26.0,25.3,22,22,2.549,0.000,0.115,0.230,0.154,0.125,0.087,0.038,0.058,0.019,0.038,0.010,0.000,0.058,0.010,0.010,0.048,0.000,0.010,0.038,0.444,0.163,0.106,0.067,0.019,0.029,0.048,0.019,0.000,0.019,0.038,0.077,0.413,0.337,0.135,0.019,0.019,0.000,0.000,0.412,0.356,0.135,0.058,0.029,0.010
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),18: 5pm (5pm-6pm),163,3207,3222,25.0,24.9,22,22,2.584,0.017,0.119,0.153,0.218,0.119,0.085,0.085,0.102,0.000,0.017,0.000,0.000,0.017,0.000,0.000,0.068,0.000,0.051,0.051,0.356,0.203,0.169,0.017,0.017,0.034,0.000,0.017,0.017,0.000,0.068,0.169,0.373,0.220,0.119,0.102,0.017,0.000,0.000,0.423,0.356,0.102,0.068,0.034,0.017
