Mode of Travel,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Travel Time (sec),Avg All Travel Time (sec),Avg Trip Length (mi),Avg All Trip Length (mi),Avg Trip Speed (mph),Avg All Trip Speed (mph),Avg All Trip Circuity,Travel Time 0-10 min (percent),Travel Time 10-20 min (percent),Travel Time 20-30 min (percent),Travel Time 30-40 min (percent),Travel Time 40-50 min (percent),Travel Time 50-60 min (percent),Travel Time 60-70 min (percent),Travel Time 70-80 min (percent),Travel Time 80-90 min (percent),Travel Time 90-100 min (percent),Travel Time 100-110 min (percent),Travel Time 110-120 min (percent),Travel Time 120-130 min (percent),Travel Time 130-140 min (percent),Travel Time 140-150 min (percent),Travel Time 150+ min (percent),Trip Length 0-1 mi (percent),Trip Length 1-2 mi (percent),Trip Length 2-5 mi (percent),Trip Length 5-10 mi (percent),Trip Length 10-20 mi (percent),Trip Length 20-30 mi (percent),Trip Length 30-40 mi (percent),Trip Length 40-50 mi (percent),Trip Length 50-60 mi (percent),Trip Length 60-70 mi (percent),Trip Length 70-80 mi (percent),Trip Length 80-90 mi (percent),Trip Length 90-100 mi (percent),Trip Length 100+ mi (percent),Trip Speed 0-10 mph (percent),Trip Speed 10-20 mph (percent),Trip Speed 20-30 mph (percent),Trip Speed 30-40 mph (percent),Trip Speed 40-50 mph (percent),Trip Speed 50-60 mph (percent),Trip Speed 60-70 mph (percent),Trip Speed 70+ mph (percent),Circuity 1-2 (percent),Circuity 2-3 (percent),Circuity 3-4 (percent),Circuity 4-5 (percent),Circuity 5-6 (percent),Circuity 6+ (percent)
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),07: 6am (6am-7am),86,1738,1738,8.0,8.0,17,17,2.848,0.000,0.272,0.273,0.273,0.091,0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.000,0.545,0.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.727,0.182,0.000,0.000,0.000,0.000,0.000,0.091,0.545,0.364,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),08: 7am (7am-8am),63,1997,2172,7.0,8.5,13,14,2.667,0.125,0.125,0.125,0.125,0.250,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.500,0.125,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.250,0.125,0.125,0.000,0.000,0.000,0.000,0.125,0.750,0.000,0.000,0.125,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),09: 8am (8am-9am),55,1495,1641,7.3,7.8,18,17,3.006,0.000,0.143,0.428,0.286,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.000,0.571,0.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.571,0.286,0.000,0.000,0.000,0.000,0.000,0.000,0.571,0.000,0.429,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),10: 9am (9am-10am),110,2000,1931,7.1,6.7,14,14,3.203,0.071,0.071,0.431,0.214,0.071,0.071,0.000,0.000,0.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.071,0.286,0.500,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.214,0.643,0.143,0.000,0.000,0.000,0.000,0.000,0.143,0.429,0.214,0.071,0.143,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),11: 10am (10am-11am),181,2116,2272,8.3,8.6,15,15,4.097,0.000,0.087,0.306,0.304,0.130,0.130,0.000,0.000,0.000,0.000,0.000,0.043,0.000,0.000,0.000,0.000,0.000,0.043,0.043,0.654,0.217,0.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.174,0.696,0.130,0.000,0.000,0.000,0.000,0.000,0.087,0.348,0.087,0.174,0.043,0.261
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),12: 11am (11am-12noon),228,2277,2248,8.9,8.7,16,15,4.005,0.034,0.069,0.312,0.276,0.103,0.103,0.034,0.000,0.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.034,0.103,0.519,0.310,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.207,0.552,0.207,0.034,0.000,0.000,0.000,0.000,0.138,0.242,0.172,0.207,0.172,0.069
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),13: 12pm (12noon-1pm),188,2026,2035,7.4,7.5,13,14,4.369,0.000,0.125,0.375,0.167,0.250,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.042,0.167,0.541,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.125,0.792,0.083,0.000,0.000,0.000,0.000,0.000,0.042,0.167,0.208,0.208,0.208,0.167
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),14: 1pm (1pm-2pm),243,1894,1923,7.2,7.5,15,15,3.480,0.065,0.065,0.290,0.418,0.097,0.000,0.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.032,0.032,0.065,0.710,0.161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.194,0.645,0.161,0.000,0.000,0.000,0.000,0.000,0.194,0.289,0.226,0.097,0.065,0.129
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),15: 2pm (2pm-3pm),290,2537,2619,13.9,13.6,17,17,3.132,0.054,0.081,0.244,0.216,0.108,0.135,0.054,0.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.027,0.000,0.081,0.054,0.514,0.270,0.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.027,0.189,0.460,0.324,0.027,0.000,0.000,0.000,0.000,0.216,0.406,0.054,0.216,0.054,0.054
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),16: 3pm (3pm-4pm),330,2111,2199,10.9,11.3,17,17,3.144,0.000,0.095,0.356,0.262,0.167,0.024,0.048,0.000,0.024,0.000,0.000,0.000,0.000,0.000,0.000,0.024,0.000,0.000,0.143,0.548,0.190,0.095,0.000,0.000,0.000,0.000,0.024,0.000,0.000,0.000,0.143,0.547,0.262,0.048,0.000,0.000,0.000,0.000,0.190,0.524,0.119,0.048,0.048,0.071
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),17: 4pm (4pm-5pm),290,2100,2119,9.1,9.3,16,16,2.639,0.000,0.135,0.298,0.243,0.162,0.027,0.108,0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.054,0.081,0.568,0.189,0.108,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.108,0.595,0.270,0.027,0.000,0.000,0.000,0.000,0.243,0.514,0.162,0.054,0.000,0.027
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),18: 5pm (5pm-6pm),188,2261,2307,10.4,10.4,17,17,2.929,0.042,0.083,0.250,0.167,0.208,0.125,0.083,0.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.042,0.667,0.208,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.208,0.500,0.250,0.042,0.000,0.000,0.000,0.000,0.250,0.541,0.167,0.000,0.000,0.042
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),19: 6pm (6pm-7pm),141,3282,3282,18.7,18.7,19,19,2.515,0.000,0.000,0.111,0.332,0.056,0.111,0.222,0.000,0.000,0.056,0.056,0.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.445,0.111,0.000,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.111,0.445,0.333,0.111,0.000,0.000,0.000,0.000,0.333,0.500,0.056,0.000,0.111,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),20: 7pm (7pm-8pm),102,2953,2953,17.5,17.5,20,20,2.375,0.000,0.077,0.077,0.307,0.077,0.231,0.000,0.154,0.000,0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.307,0.308,0.308,0.000,0.000,0.077,0.000,0.000,0.000,0.000,0.000,0.154,0.308,0.461,0.077,0.000,0.000,0.000,0.000,0.461,0.308,0.231,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),21: 8pm (8pm-9pm),338,2563,2563,15.4,15.4,20,20,2.170,0.000,0.023,0.209,0.326,0.209,0.116,0.047,0.000,0.047,0.000,0.000,0.000,0.023,0.000,0.000,0.000,0.000,0.023,0.023,0.466,0.209,0.209,0.000,0.000,0.070,0.000,0.000,0.000,0.000,0.000,0.116,0.396,0.372,0.116,0.000,0.000,0.000,0.000,0.372,0.488,0.140,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),22: 9pm (9pm-10pm),31,2298,2298,11.1,11.1,19,19,2.747,0.000,0.250,0.250,0.000,0.250,0.000,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.750,0.250,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),23: 10pm (10pm-11pm),31,1337,1337,7.6,7.6,22,22,1.873,0.000,0.250,0.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.750,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.250,0.250,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),00: All Day (12am-12am),2237,2443,2498,13.9,13.9,18,18,3.211,0.018,0.123,0.252,0.246,0.132,0.088,0.035,0.018,0.022,0.035,0.009,0.004,0.000,0.000,0.000,0.018,0.000,0.035,0.039,0.509,0.268,0.083,0.026,0.009,0.013,0.000,0.000,0.000,0.009,0.009,0.092,0.531,0.311,0.053,0.009,0.004,0.000,0.000,0.246,0.371,0.154,0.088,0.066,0.075
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),06: 5am (5am-6am),186,1912,1912,11.4,11.4,22,22,2.391,0.000,0.158,0.263,0.421,0.105,0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.053,0.000,0.368,0.474,0.105,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.053,0.421,0.368,0.105,0.053,0.000,0.000,0.000,0.368,0.421,0.211,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),07: 6am (6am-7am),10,N/A,2184,N/A,9.0,N/A,15,5.656,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),09: 8am (8am-9am),78,2422,2622,10.7,11.6,18,18,3.736,0.000,0.125,0.250,0.125,0.125,0.000,0.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.375,0.500,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.125,0.500,0.375,0.000,0.000,0.000,0.000,0.000,0.250,0.125,0.250,0.250,0.000,0.125
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),10: 9am (9am-10am),59,1388,2069,7.2,8.6,20,18,3.364,0.167,0.167,0.332,0.000,0.167,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.500,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,0.000,0.000,0.000,0.333,0.167,0.333,0.000,0.000,0.167
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),11: 10am (10am-11am),177,2025,1913,8.2,7.7,15,16,4.077,0.000,0.333,0.222,0.056,0.278,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.056,0.777,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.611,0.278,0.000,0.000,0.000,0.000,0.000,0.056,0.222,0.167,0.167,0.388,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),12: 11am (11am-12noon),285,2214,2746,10.3,14.3,18,19,5.377,0.000,0.069,0.278,0.276,0.103,0.069,0.034,0.000,0.034,0.069,0.034,0.034,0.000,0.000,0.000,0.000,0.000,0.034,0.000,0.450,0.310,0.034,0.138,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.069,0.552,0.379,0.000,0.000,0.000,0.000,0.000,0.034,0.310,0.069,0.172,0.069,0.346
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),13: 12pm (12noon-1pm),206,1885,1837,8.0,8.3,15,16,3.260,0.000,0.048,0.333,0.524,0.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.048,0.000,0.666,0.238,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.095,0.667,0.190,0.048,0.000,0.000,0.000,0.000,0.238,0.381,0.143,0.048,0.095,0.095
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),14: 1pm (1pm-2pm),98,2013,2134,8.1,8.6,16,15,3.846,0.000,0.100,0.400,0.300,0.000,0.100,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.900,0.100,0.000,0.000,0.000,0.000,0.000,0.100,0.300,0.200,0.200,0.000,0.200
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),15: 2pm (2pm-3pm),216,2159,2116,8.3,8.2,14,15,2.953,0.045,0.136,0.275,0.227,0.136,0.091,0.045,0.000,0.000,0.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.136,0.546,0.136,0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.182,0.545,0.273,0.000,0.000,0.000,0.000,0.000,0.182,0.455,0.182,0.136,0.000,0.045
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),16: 3pm (3pm-4pm),177,2897,2897,18.6,18.6,21,21,2.296,0.056,0.167,0.220,0.167,0.111,0.000,0.056,0.111,0.056,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.000,0.056,0.000,0.388,0.333,0.111,0.000,0.056,0.000,0.000,0.000,0.000,0.000,0.056,0.056,0.388,0.389,0.167,0.000,0.000,0.000,0.000,0.555,0.167,0.278,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),17: 4pm (4pm-5pm),226,2123,2272,9.8,11.0,17,17,2.789,0.000,0.130,0.306,0.261,0.043,0.174,0.000,0.000,0.043,0.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.043,0.000,0.610,0.217,0.087,0.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.565,0.348,0.000,0.000,0.000,0.000,0.000,0.130,0.523,0.217,0.087,0.043,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),18: 5pm (5pm-6pm),177,3922,4036,35.3,34.1,21,20,2.499,0.056,0.111,0.111,0.221,0.111,0.111,0.056,0.000,0.000,0.056,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.111,0.333,0.333,0.056,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.056,0.167,0.444,0.222,0.111,0.000,0.056,0.000,0.000,0.222,0.666,0.000,0.056,0.056,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),19: 6pm (6pm-7pm),118,2454,2317,12.9,12.2,19,19,2.573,0.000,0.083,0.250,0.083,0.334,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.500,0.167,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.501,0.333,0.083,0.000,0.000,0.000,0.000,0.417,0.333,0.167,0.000,0.083,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),20: 7pm (7pm-8pm),88,3208,3143,24.2,23.1,24,24,2.394,0.000,0.000,0.223,0.222,0.222,0.000,0.000,0.111,0.111,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.334,0.222,0.111,0.111,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.445,0.222,0.222,0.111,0.000,0.000,0.000,0.445,0.333,0.111,0.111,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),21: 8pm (8pm-9pm),137,3145,3145,17.9,17.9,20,20,1.919,0.000,0.071,0.143,0.143,0.143,0.215,0.000,0.071,0.071,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.071,0.358,0.286,0.214,0.000,0.000,0.071,0.000,0.000,0.000,0.000,0.000,0.143,0.286,0.500,0.071,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000
