Mode of Travel,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Travel Time (sec),Avg All Travel Time (sec),Avg Trip Length (mi),Avg All Trip Length (mi),Avg Trip Speed (mph),Avg All Trip Speed (mph),Avg All Trip Circuity,Travel Time 0-10 min (percent),Travel Time 10-20 min (percent),Travel Time 20-30 min (percent),Travel Time 30-40 min (percent),Travel Time 40-50 min (percent),Travel Time 50-60 min (percent),Travel Time 60-70 min (percent),Travel Time 70-80 min (percent),Travel Time 80-90 min (percent),Travel Time 90-100 min (percent),Travel Time 100-110 min (percent),Travel Time 110-120 min (percent),Travel Time 120-130 min (percent),Travel Time 130-140 min (percent),Travel Time 140-150 min (percent),Travel Time 150+ min (percent),Trip Length 0-1 mi (percent),Trip Length 1-2 mi (percent),Trip Length 2-5 mi (percent),Trip Length 5-10 mi (percent),Trip Length 10-20 mi (percent),Trip Length 20-30 mi (percent),Trip Length 30-40 mi (percent),Trip Length 40-50 mi (percent),Trip Length 50-60 mi (percent),Trip Length 60-70 mi (percent),Trip Length 70-80 mi (percent),Trip Length 80-90 mi (percent),Trip Length 90-100 mi (percent),Trip Length 100+ mi (percent),Trip Speed 0-10 mph (percent),Trip Speed 10-20 mph (percent),Trip Speed 20-30 mph (percent),Trip Speed 30-40 mph (percent),Trip Speed 40-50 mph (percent),Trip Speed 50-60 mph (percent),Trip Speed 60-70 mph (percent),Trip Speed 70+ mph (percent),Circuity 1-2 (percent),Circuity 2-3 (percent),Circuity 3-4 (percent),Circuity 4-5 (percent),Circuity 5-6 (percent),Circuity 6+ (percent)
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),21: 8pm (8pm-9pm),102,2815,2920,15.8,17.4,19,20,2.717,0.019,0.038,0.135,0.270,0.173,0.096,0.077,0.058,0.058,0.000,0.038,0.019,0.019,0.000,0.000,0.000,0.000,0.038,0.000,0.367,0.346,0.038,0.135,0.038,0.019,0.000,0.019,0.000,0.000,0.000,0.115,0.481,0.250,0.154,0.000,0.000,0.000,0.000,0.327,0.385,0.096,0.154,0.038,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),22: 9pm (9pm-10pm),19,4145,4145,49.0,49.0,26,26,2.120,0.000,0.143,0.285,0.286,0.000,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.000,0.000,0.000,0.714,0.000,0.000,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.000,0.428,0.286,0.143,0.000,0.143,0.000,0.000,0.571,0.286,0.143,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),23: 10pm (10pm-11pm),23,2102,2102,14.9,14.9,24,24,2.379,0.000,0.100,0.300,0.200,0.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.200,0.400,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.500,0.100,0.000,0.000,0.000,0.000,0.200,0.600,0.200,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),24: 11pm (11pm-12am),8,1456,1456,7.2,7.2,18,18,2.038,0.000,0.000,0.750,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.750,0.250,0.000,0.000,0.000,0.000,0.000,0.250,0.750,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),00: All Day (12am-12am),2871,2347,2421,12.9,13.1,17,17,3.028,0.027,0.155,0.239,0.220,0.140,0.086,0.036,0.035,0.013,0.014,0.013,0.005,0.001,0.001,0.002,0.013,0.006,0.053,0.069,0.556,0.188,0.071,0.013,0.012,0.013,0.002,0.002,0.001,0.001,0.013,0.175,0.512,0.254,0.047,0.005,0.007,0.000,0.000,0.200,0.482,0.117,0.104,0.030,0.067
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),05: 4am (4am-5am),24,1517,1517,9.7,9.7,23,23,2.426,0.083,0.167,0.417,0.250,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.000,0.501,0.333,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.500,0.167,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),06: 5am (5am-6am),169,2117,2351,12.7,14.5,18,19,3.116,0.012,0.173,0.310,0.173,0.111,0.086,0.012,0.037,0.037,0.025,0.000,0.012,0.000,0.000,0.000,0.012,0.000,0.012,0.049,0.556,0.235,0.049,0.037,0.025,0.025,0.000,0.000,0.000,0.000,0.012,0.074,0.568,0.284,0.062,0.000,0.012,0.000,0.000,0.148,0.531,0.086,0.136,0.000,0.099
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),07: 6am (6am-7am),103,1639,1687,7.9,8.1,18,18,2.694,0.023,0.303,0.279,0.256,0.093,0.023,0.000,0.000,0.000,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.000,0.720,0.163,0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.558,0.279,0.093,0.000,0.000,0.000,0.000,0.326,0.510,0.047,0.047,0.000,0.070
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),08: 7am (7am-8am),105,1830,1897,7.7,7.8,17,16,3.068,0.022,0.156,0.379,0.200,0.133,0.044,0.022,0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.667,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.089,0.733,0.178,0.000,0.000,0.000,0.000,0.000,0.044,0.667,0.111,0.111,0.000,0.067
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),09: 8am (8am-9am),59,1849,1899,7.7,7.6,17,16,3.058,0.000,0.312,0.276,0.207,0.034,0.034,0.103,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.103,0.725,0.138,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.172,0.553,0.241,0.034,0.000,0.000,0.000,0.000,0.310,0.450,0.000,0.103,0.034,0.103
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),10: 9am (9am-10am),135,3167,3150,21.7,20.9,18,18,3.201,0.016,0.127,0.222,0.269,0.159,0.032,0.048,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.063,0.016,0.063,0.095,0.461,0.238,0.048,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.063,0.254,0.397,0.254,0.063,0.016,0.016,0.000,0.000,0.254,0.238,0.206,0.222,0.048,0.032
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),11: 10am (10am-11am),200,1709,2063,7.4,8.9,16,15,3.957,0.042,0.211,0.261,0.232,0.084,0.063,0.032,0.011,0.011,0.011,0.042,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.147,0.609,0.105,0.032,0.000,0.011,0.011,0.011,0.000,0.000,0.000,0.000,0.200,0.600,0.179,0.021,0.000,0.000,0.000,0.000,0.116,0.274,0.200,0.137,0.084,0.189
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),12: 11am (11am-12noon),229,2241,2310,9.4,9.8,15,15,3.430,0.029,0.181,0.207,0.162,0.200,0.105,0.038,0.029,0.000,0.010,0.010,0.029,0.000,0.000,0.000,0.000,0.000,0.105,0.086,0.580,0.143,0.048,0.019,0.000,0.019,0.000,0.000,0.000,0.000,0.000,0.267,0.456,0.267,0.010,0.000,0.000,0.000,0.000,0.095,0.486,0.095,0.162,0.048,0.114
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),13: 12pm (12noon-1pm),289,2441,2476,12.6,12.3,16,16,3.175,0.024,0.127,0.190,0.301,0.167,0.040,0.024,0.063,0.016,0.008,0.008,0.008,0.000,0.000,0.008,0.016,0.000,0.024,0.079,0.603,0.206,0.056,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.024,0.190,0.595,0.183,0.008,0.008,0.016,0.000,0.000,0.190,0.405,0.175,0.103,0.048,0.079
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),14: 1pm (1pm-2pm),220,2427,2441,12.9,12.6,17,17,3.028,0.030,0.100,0.250,0.260,0.120,0.130,0.030,0.030,0.010,0.010,0.010,0.010,0.000,0.000,0.000,0.010,0.010,0.020,0.060,0.520,0.290,0.060,0.010,0.010,0.000,0.010,0.000,0.000,0.000,0.010,0.100,0.610,0.250,0.040,0.000,0.000,0.000,0.000,0.220,0.430,0.140,0.080,0.050,0.080
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),15: 2pm (2pm-3pm),280,2906,2927,21.0,21.0,19,19,2.866,0.024,0.111,0.261,0.190,0.143,0.127,0.008,0.024,0.016,0.032,0.024,0.000,0.000,0.000,0.000,0.040,0.008,0.032,0.063,0.563,0.119,0.111,0.016,0.008,0.032,0.008,0.000,0.000,0.000,0.040,0.151,0.459,0.302,0.056,0.016,0.016,0.000,0.000,0.278,0.483,0.056,0.119,0.024,0.040
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),16: 3pm (3pm-4pm),272,2301,2356,11.6,11.5,16,16,2.886,0.035,0.165,0.236,0.217,0.157,0.061,0.026,0.043,0.017,0.026,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.052,0.096,0.538,0.226,0.061,0.009,0.000,0.000,0.000,0.000,0.000,0.009,0.009,0.174,0.573,0.209,0.035,0.000,0.009,0.000,0.000,0.209,0.477,0.148,0.096,0.035,0.035
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),17: 4pm (4pm-5pm),166,2351,2429,12.4,12.6,18,18,2.666,0.013,0.152,0.215,0.252,0.114,0.089,0.051,0.038,0.025,0.013,0.025,0.000,0.000,0.013,0.000,0.000,0.013,0.038,0.038,0.556,0.203,0.063,0.025,0.038,0.013,0.000,0.013,0.000,0.000,0.000,0.190,0.456,0.291,0.063,0.000,0.000,0.000,0.000,0.215,0.556,0.127,0.076,0.013,0.013
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),18: 5pm (5pm-6pm),172,2073,2189,9.2,9.8,16,16,3.218,0.013,0.188,0.234,0.188,0.188,0.088,0.038,0.025,0.000,0.025,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.113,0.075,0.535,0.163,0.088,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.238,0.461,0.263,0.038,0.000,0.000,0.000,0.000,0.100,0.574,0.088,0.150,0.025,0.063
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),19: 6pm (6pm-7pm),125,2787,2885,19.0,19.6,18,18,2.639,0.050,0.133,0.133,0.233,0.100,0.133,0.050,0.067,0.017,0.017,0.033,0.017,0.000,0.000,0.000,0.017,0.017,0.083,0.033,0.449,0.150,0.117,0.017,0.067,0.033,0.000,0.017,0.000,0.000,0.017,0.133,0.449,0.317,0.067,0.017,0.017,0.000,0.000,0.300,0.483,0.150,0.017,0.000,0.050
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),20: 7pm (7pm-8pm),176,2353,2364,12.7,12.8,17,17,2.479,0.051,0.127,0.214,0.203,0.139,0.152,0.063,0.025,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.101,0.025,0.519,0.203,0.101,0.013,0.025,0.000,0.000,0.000,0.000,0.000,0.013,0.253,0.405,0.253,0.076,0.000,0.013,0.000,0.000,0.241,0.619,0.089,0.025,0.013,0.013
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),21: 8pm (8pm-9pm),109,2486,2562,13.0,13.5,17,17,2.538,0.037,0.111,0.239,0.148,0.130,0.130,0.074,0.037,0.019,0.019,0.056,0.000,0.000,0.000,0.000,0.000,0.056,0.037,0.037,0.480,0.185,0.111,0.019,0.019,0.056,0.000,0.000,0.000,0.000,0.000,0.204,0.425,0.278,0.074,0.019,0.000,0.000,0.000,0.333,0.536,0.093,0.019,0.000,0.019
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),22: 9pm (9pm-10pm),24,2668,2893,15.4,18.7,20,22,2.636,0.000,0.083,0.083,0.000,0.501,0.083,0.167,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.416,0.000,0.417,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.167,0.416,0.250,0.000,0.000,0.000,0.000,0.167,0.666,0.000,0.167,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),23: 10pm (10pm-11pm),11,2369,2846,13.2,18.0,20,22,3.311,0.000,0.000,0.167,0.332,0.167,0.000,0.167,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.167,0.333,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.333,0.167,0.000,0.000,0.000,0.000,0.000,0.833,0.000,0.000,0.000,0.167
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),24: 11pm (11pm-12am),3,2104,2104,11.9,11.9,20,20,1.632,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),00: All Day (12am-12am),2861,2365,2428,12.9,13.0,18,17,3.127,0.019,0.125,0.263,0.233,0.151,0.070,0.047,0.023,0.019,0.013,0.007,0.007,0.007,0.002,0.002,0.012,0.002,0.035,0.071,0.551,0.202,0.087,0.009,0.006,0.016,0.005,0.003,0.003,0.000,0.010,0.139,0.536,0.258,0.056,0.006,0.004,0.001,0.000,0.222,0.420,0.125,0.128,0.043,0.062
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),01: 12am (12am-1am),4,2227,2227,13.4,13.4,22,22,3.887,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),05: 4am (4am-5am),2,870,870,5.4,5.4,22,22,1.764,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),06: 5am (5am-6am),172,1846,1856,8.4,8.5,17,17,2.584,0.013,0.175,0.373,0.188,0.150,0.038,0.050,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.025,0.075,0.649,0.200,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.150,0.562,0.238,0.050,0.000,0.000,0.000,0.000,0.200,0.649,0.100,0.013,0.013,0.025
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),07: 6am (6am-7am),131,2235,2345,15.1,15.7,20,20,2.462,0.000,0.177,0.340,0.177,0.129,0.081,0.000,0.032,0.016,0.000,0.000,0.016,0.000,0.000,0.000,0.032,0.000,0.016,0.016,0.630,0.194,0.016,0.048,0.000,0.048,0.016,0.000,0.000,0.000,0.016,0.065,0.548,0.242,0.097,0.032,0.016,0.000,0.000,0.258,0.597,0.129,0.000,0.000,0.016
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),08: 7am (7am-8am),88,2316,2564,11.7,12.7,16,16,3.485,0.025,0.150,0.275,0.150,0.075,0.175,0.075,0.000,0.000,0.025,0.000,0.000,0.000,0.025,0.000,0.025,0.000,0.075,0.050,0.600,0.150,0.050,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.025,0.225,0.500,0.225,0.050,0.000,0.000,0.000,0.000,0.150,0.550,0.100,0.100,0.025,0.075
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),09: 8am (8am-9am),53,1873,1896,6.7,6.8,15,15,3.298,0.000,0.286,0.356,0.107,0.036,0.179,0.000,0.000,0.000,0.000,0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.036,0.214,0.643,0.107,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.607,0.250,0.000,0.000,0.000,0.000,0.000,0.143,0.286,0.143,0.392,0.036,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),10: 9am (9am-10am),128,2278,2575,11.6,12.7,18,17,3.605,0.016,0.131,0.247,0.230,0.148,0.049,0.016,0.016,0.033,0.049,0.049,0.000,0.000,0.000,0.000,0.016,0.000,0.033,0.164,0.393,0.230,0.098,0.033,0.000,0.049,0.000,0.000,0.000,0.000,0.000,0.131,0.557,0.246,0.066,0.000,0.000,0.000,0.000,0.197,0.278,0.148,0.197,0.098,0.082
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),11: 10am (10am-11am),205,2400,2469,13.3,12.7,17,17,4.027,0.020,0.120,0.260,0.290,0.120,0.060,0.040,0.010,0.010,0.000,0.010,0.030,0.020,0.000,0.000,0.010,0.000,0.060,0.050,0.580,0.170,0.090,0.010,0.010,0.010,0.000,0.010,0.000,0.000,0.010,0.120,0.600,0.240,0.030,0.010,0.000,0.000,0.000,0.140,0.220,0.170,0.230,0.090,0.150
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),12: 11am (11am-12noon),199,2055,2050,8.6,8.6,16,16,3.756,0.043,0.128,0.286,0.277,0.138,0.074,0.011,0.011,0.021,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.021,0.117,0.585,0.245,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.149,0.585,0.234,0.032,0.000,0.000,0.000,0.000,0.191,0.319,0.128,0.181,0.085,0.096
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),13: 12pm (12noon-1pm),279,2341,2329,10.0,9.7,15,15,3.640,0.008,0.109,0.233,0.260,0.186,0.078,0.070,0.016,0.008,0.016,0.000,0.008,0.000,0.008,0.000,0.000,0.008,0.062,0.078,0.541,0.225,0.078,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.171,0.642,0.171,0.016,0.000,0.000,0.000,0.000,0.155,0.255,0.194,0.233,0.078,0.085
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),14: 1pm (1pm-2pm),271,2196,2241,11.0,10.9,16,16,3.374,0.023,0.108,0.269,0.308,0.146,0.046,0.038,0.015,0.015,0.008,0.008,0.000,0.008,0.000,0.000,0.008,0.008,0.015,0.077,0.677,0.154,0.038,0.000,0.000,0.000,0.015,0.000,0.008,0.000,0.008,0.162,0.599,0.200,0.031,0.000,0.008,0.000,0.000,0.138,0.416,0.131,0.185,0.038,0.092
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),15: 2pm (2pm-3pm),293,2488,2696,13.1,14.1,17,17,3.297,0.037,0.127,0.226,0.164,0.216,0.060,0.037,0.045,0.015,0.015,0.000,0.007,0.022,0.007,0.007,0.015,0.000,0.052,0.052,0.531,0.224,0.075,0.015,0.007,0.022,0.007,0.000,0.000,0.000,0.015,0.172,0.515,0.269,0.037,0.007,0.000,0.000,0.000,0.187,0.432,0.075,0.194,0.022,0.090
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),16: 3pm (3pm-4pm),225,2617,2676,16.8,16.7,18,18,3.052,0.000,0.111,0.279,0.231,0.130,0.083,0.037,0.037,0.028,0.009,0.000,0.009,0.009,0.000,0.000,0.037,0.000,0.028,0.083,0.453,0.269,0.111,0.000,0.000,0.000,0.000,0.009,0.019,0.000,0.028,0.120,0.547,0.250,0.046,0.028,0.000,0.009,0.000,0.269,0.380,0.148,0.111,0.046,0.046
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),17: 4pm (4pm-5pm),220,2412,2396,14.1,14.1,18,18,2.921,0.009,0.134,0.284,0.232,0.161,0.045,0.054,0.018,0.018,0.009,0.009,0.000,0.009,0.000,0.009,0.009,0.000,0.018,0.080,0.616,0.143,0.080,0.009,0.009,0.009,0.009,0.009,0.009,0.000,0.009,0.107,0.545,0.259,0.080,0.000,0.009,0.000,0.000,0.205,0.509,0.107,0.089,0.045,0.045
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),18: 5pm (5pm-6pm),175,2572,2599,15.6,15.5,18,18,2.685,0.035,0.129,0.236,0.176,0.188,0.059,0.082,0.012,0.012,0.035,0.000,0.012,0.000,0.000,0.000,0.024,0.000,0.024,0.082,0.587,0.141,0.106,0.000,0.012,0.012,0.000,0.012,0.000,0.000,0.024,0.176,0.494,0.200,0.106,0.012,0.012,0.000,0.000,0.247,0.576,0.094,0.035,0.024,0.024
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),19: 6pm (6pm-7pm),126,2584,2671,13.9,14.4,18,18,2.538,0.071,0.125,0.161,0.214,0.089,0.071,0.125,0.018,0.036,0.018,0.036,0.018,0.000,0.000,0.018,0.000,0.000,0.107,0.054,0.320,0.268,0.179,0.018,0.000,0.054,0.000,0.000,0.000,0.000,0.000,0.143,0.410,0.393,0.054,0.000,0.000,0.000,0.000,0.339,0.535,0.054,0.000,0.036,0.036
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),20: 7pm (7pm-8pm),137,2868,2906,17.7,18.0,21,21,2.256,0.000,0.034,0.186,0.236,0.136,0.102,0.102,0.085,0.068,0.034,0.000,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.441,0.169,0.254,0.034,0.034,0.068,0.000,0.000,0.000,0.000,0.000,0.102,0.373,0.423,0.102,0.000,0.000,0.000,0.000,0.423,0.424,0.119,0.017,0.017,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),21: 8pm (8pm-9pm),118,2514,2514,15.3,15.3,21,21,2.140,0.000,0.045,0.212,0.335,0.182,0.106,0.030,0.015,0.045,0.000,0.015,0.000,0.015,0.000,0.000,0.000,0.000,0.015,0.015,0.456,0.242,0.212,0.000,0.000,0.045,0.015,0.000,0.000,0.000,0.000,0.091,0.378,0.379,0.152,0.000,0.000,0.000,0.000,0.394,0.500,0.106,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),22: 9pm (9pm-10pm),20,1851,1851,10.8,10.8,23,23,2.675,0.000,0.334,0.222,0.111,0.222,0.000,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.556,0.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.778,0.000,0.000,0.000,0.000,0.000,0.222,0.556,0.222,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),23: 10pm (10pm-11pm),14,3163,3163,34.0,34.0,26,26,1.835,0.000,0.143,0.428,0.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.000,0.000,0.000,0.428,0.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.000,0.286,0.428,0.143,0.000,0.143,0.000,0.000,0.857,0.143,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),24: 11pm (11pm-12am),2,2814,2814,25.2,25.2,32,32,1.582,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,7: Sunday (Su-Su),00: All Day (12am-12am),2664,2384,2408,13.4,13.3,18,18,2.973,0.029,0.126,0.275,0.227,0.135,0.071,0.045,0.021,0.016,0.020,0.009,0.005,0.001,0.002,0.001,0.017,0.007,0.046,0.056,0.572,0.178,0.084,0.014,0.007,0.012,0.004,0.002,0.001,0.002,0.015,0.143,0.540,0.249,0.053,0.006,0.009,0.000,0.000,0.233,0.459,0.119,0.097,0.034,0.058
