Mode of Travel,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Travel Time (sec),Avg All Travel Time (sec),Avg Trip Length (mi),Avg All Trip Length (mi),Avg Trip Speed (mph),Avg All Trip Speed (mph),Avg All Trip Circuity,Travel Time 0-10 min (percent),Travel Time 10-20 min (percent),Travel Time 20-30 min (percent),Travel Time 30-40 min (percent),Travel Time 40-50 min (percent),Travel Time 50-60 min (percent),Travel Time 60-70 min (percent),Travel Time 70-80 min (percent),Travel Time 80-90 min (percent),Travel Time 90-100 min (percent),Travel Time 100-110 min (percent),Travel Time 110-120 min (percent),Travel Time 120-130 min (percent),Travel Time 130-140 min (percent),Travel Time 140-150 min (percent),Travel Time 150+ min (percent),Trip Length 0-1 mi (percent),Trip Length 1-2 mi (percent),Trip Length 2-5 mi (percent),Trip Length 5-10 mi (percent),Trip Length 10-20 mi (percent),Trip Length 20-30 mi (percent),Trip Length 30-40 mi (percent),Trip Length 40-50 mi (percent),Trip Length 50-60 mi (percent),Trip Length 60-70 mi (percent),Trip Length 70-80 mi (percent),Trip Length 80-90 mi (percent),Trip Length 90-100 mi (percent),Trip Length 100+ mi (percent),Trip Speed 0-10 mph (percent),Trip Speed 10-20 mph (percent),Trip Speed 20-30 mph (percent),Trip Speed 30-40 mph (percent),Trip Speed 40-50 mph (percent),Trip Speed 50-60 mph (percent),Trip Speed 60-70 mph (percent),Trip Speed 70+ mph (percent),Circuity 1-2 (percent),Circuity 2-3 (percent),Circuity 3-4 (percent),Circuity 4-5 (percent),Circuity 5-6 (percent),Circuity 6+ (percent)
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,6: Saturday (Sa-Sa),06: 5am (5am-6am),247,2348,2357,14.9,14.9,18,18,2.484,0.005,0.137,0.366,0.228,0.102,0.046,0.036,0.015,0.010,0.015,0.010,0.000,0.005,0.010,0.005,0.010,0.015,0.020,0.041,0.641,0.183,0.025,0.005,0.030,0.005,0.010,0.000,0.000,0.015,0.010,0.112,0.573,0.188,0.102,0.015,0.005,0.005,0.000,0.289,0.589,0.056,0.041,0.010,0.015
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,6: Saturday (Sa-Sa),07: 6am (6am-7am),189,2538,2602,14.6,14.9,18,18,2.753,0.008,0.099,0.257,0.240,0.132,0.074,0.058,0.058,0.017,0.041,0.008,0.000,0.000,0.000,0.000,0.008,0.008,0.033,0.041,0.562,0.174,0.050,0.050,0.041,0.033,0.000,0.000,0.000,0.000,0.008,0.190,0.504,0.207,0.058,0.033,0.008,0.000,0.000,0.182,0.562,0.157,0.041,0.033,0.025
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,6: Saturday (Sa-Sa),08: 7am (7am-8am),66,2970,3010,22.8,23.1,20,20,2.794,0.022,0.087,0.371,0.174,0.065,0.043,0.043,0.000,0.065,0.043,0.043,0.022,0.000,0.000,0.000,0.022,0.043,0.065,0.000,0.456,0.239,0.022,0.022,0.022,0.065,0.022,0.022,0.000,0.000,0.022,0.196,0.369,0.261,0.130,0.022,0.022,0.000,0.000,0.217,0.522,0.109,0.087,0.022,0.043
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,6: Saturday (Sa-Sa),09: 8am (8am-9am),204,2708,2690,16.7,16.5,19,19,3.073,0.000,0.139,0.222,0.167,0.249,0.028,0.028,0.028,0.000,0.000,0.083,0.056,0.000,0.000,0.000,0.000,0.028,0.000,0.083,0.445,0.194,0.111,0.000,0.028,0.083,0.028,0.000,0.000,0.000,0.000,0.111,0.444,0.306,0.139,0.000,0.000,0.000,0.000,0.333,0.472,0.111,0.056,0.000,0.028
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,6: Saturday (Sa-Sa),10: 9am (9am-10am),99,2995,3112,18.0,17.9,17,17,4.709,0.038,0.115,0.154,0.181,0.167,0.051,0.064,0.038,0.051,0.038,0.013,0.013,0.038,0.013,0.000,0.026,0.038,0.064,0.103,0.344,0.244,0.090,0.026,0.000,0.013,0.026,0.000,0.026,0.000,0.026,0.269,0.436,0.218,0.013,0.064,0.000,0.000,0.000,0.295,0.423,0.128,0.038,0.013,0.103
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,6: Saturday (Sa-Sa),11: 10am (10am-11am),286,3137,3334,19.5,20.4,18,18,3.105,0.015,0.076,0.212,0.227,0.136,0.083,0.038,0.015,0.038,0.015,0.023,0.023,0.000,0.023,0.015,0.061,0.030,0.015,0.068,0.432,0.227,0.061,0.023,0.030,0.015,0.038,0.008,0.015,0.008,0.030,0.152,0.462,0.280,0.106,0.000,0.000,0.000,0.000,0.333,0.380,0.121,0.068,0.030,0.068
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,6: Saturday (Sa-Sa),12: 11am (11am-12noon),366,3063,3151,18.0,18.4,17,17,3.149,0.026,0.124,0.161,0.171,0.119,0.104,0.083,0.036,0.052,0.026,0.021,0.005,0.026,0.005,0.005,0.036,0.031,0.026,0.135,0.347,0.233,0.109,0.016,0.016,0.031,0.010,0.010,0.005,0.000,0.031,0.202,0.512,0.187,0.067,0.016,0.016,0.000,0.000,0.275,0.321,0.171,0.140,0.036,0.057
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,6: Saturday (Sa-Sa),13: 12pm (12noon-1pm),322,2748,2761,16.5,16.2,17,17,2.877,0.015,0.164,0.242,0.195,0.092,0.082,0.062,0.046,0.005,0.015,0.015,0.000,0.005,0.021,0.010,0.031,0.036,0.041,0.138,0.433,0.159,0.097,0.010,0.000,0.036,0.010,0.005,0.015,0.005,0.015,0.221,0.435,0.267,0.067,0.005,0.005,0.000,0.000,0.241,0.421,0.179,0.097,0.031,0.031
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,6: Saturday (Sa-Sa),14: 1pm (1pm-2pm),416,3342,3354,22.8,22.4,19,19,3.036,0.028,0.134,0.206,0.129,0.106,0.074,0.088,0.055,0.023,0.018,0.014,0.032,0.005,0.005,0.018,0.065,0.023,0.041,0.120,0.318,0.226,0.111,0.023,0.005,0.032,0.018,0.023,0.005,0.000,0.055,0.124,0.525,0.240,0.074,0.023,0.014,0.000,0.000,0.272,0.354,0.166,0.111,0.046,0.051
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,6: Saturday (Sa-Sa),15: 2pm (2pm-3pm),536,2755,2885,15.3,16.1,18,18,3.468,0.040,0.150,0.200,0.166,0.130,0.089,0.049,0.032,0.036,0.016,0.016,0.016,0.012,0.004,0.008,0.036,0.004,0.028,0.146,0.398,0.259,0.053,0.024,0.012,0.020,0.008,0.012,0.008,0.004,0.024,0.158,0.474,0.279,0.073,0.016,0.000,0.000,0.000,0.166,0.404,0.138,0.182,0.061,0.049
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,6: Saturday (Sa-Sa),16: 3pm (3pm-4pm),612,2985,3015,18.2,18.2,18,18,3.217,0.035,0.142,0.165,0.175,0.146,0.098,0.047,0.028,0.020,0.028,0.028,0.020,0.020,0.008,0.016,0.024,0.008,0.039,0.150,0.346,0.217,0.098,0.028,0.020,0.035,0.031,0.004,0.004,0.004,0.016,0.134,0.531,0.232,0.079,0.020,0.004,0.000,0.000,0.244,0.406,0.134,0.102,0.071,0.043
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,6: Saturday (Sa-Sa),17: 4pm (4pm-5pm),330,2986,3026,17.8,17.9,18,19,3.089,0.022,0.135,0.185,0.192,0.112,0.129,0.011,0.056,0.045,0.017,0.011,0.006,0.017,0.017,0.011,0.034,0.017,0.017,0.090,0.444,0.236,0.079,0.011,0.017,0.022,0.011,0.022,0.000,0.006,0.028,0.174,0.495,0.236,0.062,0.022,0.011,0.000,0.000,0.270,0.370,0.163,0.107,0.056,0.034
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,6: Saturday (Sa-Sa),18: 5pm (5pm-6pm),175,2635,2797,16.0,16.8,17,17,2.913,0.027,0.160,0.192,0.180,0.153,0.067,0.067,0.047,0.020,0.013,0.013,0.007,0.007,0.000,0.000,0.047,0.040,0.080,0.100,0.407,0.200,0.053,0.027,0.007,0.033,0.013,0.000,0.000,0.000,0.040,0.227,0.473,0.187,0.093,0.007,0.013,0.000,0.000,0.300,0.380,0.113,0.100,0.067,0.040
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,6: Saturday (Sa-Sa),19: 6pm (6pm-7pm),121,2583,2667,14.7,14.9,18,18,3.164,0.009,0.117,0.225,0.271,0.072,0.045,0.090,0.045,0.036,0.027,0.036,0.009,0.018,0.000,0.000,0.000,0.036,0.018,0.099,0.424,0.180,0.144,0.009,0.000,0.072,0.018,0.000,0.000,0.000,0.000,0.180,0.424,0.270,0.108,0.009,0.000,0.009,0.000,0.369,0.406,0.063,0.063,0.018,0.081
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,6: Saturday (Sa-Sa),20: 7pm (7pm-8pm),134,2942,2944,16.2,16.1,17,17,3.105,0.000,0.131,0.230,0.162,0.146,0.108,0.031,0.038,0.046,0.046,0.015,0.008,0.008,0.008,0.000,0.023,0.008,0.031,0.069,0.500,0.185,0.108,0.023,0.023,0.008,0.015,0.015,0.000,0.000,0.015,0.200,0.485,0.231,0.069,0.015,0.000,0.000,0.000,0.223,0.555,0.115,0.023,0.046,0.038
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,6: Saturday (Sa-Sa),21: 8pm (8pm-9pm),101,2768,2828,15.2,15.2,18,18,3.412,0.000,0.073,0.220,0.231,0.159,0.098,0.049,0.061,0.049,0.024,0.000,0.000,0.000,0.000,0.012,0.024,0.012,0.037,0.012,0.439,0.256,0.122,0.061,0.012,0.037,0.000,0.000,0.012,0.000,0.000,0.122,0.525,0.280,0.073,0.000,0.000,0.000,0.000,0.207,0.464,0.183,0.061,0.024,0.061
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,6: Saturday (Sa-Sa),22: 9pm (9pm-10pm),41,2672,2670,19.0,18.9,19,19,2.728,0.025,0.125,0.325,0.150,0.125,0.100,0.025,0.025,0.050,0.025,0.000,0.000,0.000,0.000,0.000,0.025,0.000,0.050,0.075,0.575,0.150,0.050,0.000,0.000,0.075,0.000,0.000,0.000,0.000,0.025,0.075,0.575,0.200,0.100,0.025,0.025,0.000,0.000,0.200,0.425,0.275,0.050,0.050,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,6: Saturday (Sa-Sa),23: 10pm (10pm-11pm),21,2694,2694,17.4,17.4,19,19,2.338,0.000,0.174,0.479,0.087,0.087,0.000,0.000,0.000,0.000,0.000,0.000,0.087,0.043,0.000,0.000,0.043,0.000,0.043,0.043,0.698,0.043,0.000,0.000,0.000,0.087,0.043,0.043,0.000,0.000,0.000,0.087,0.435,0.348,0.130,0.000,0.000,0.000,0.000,0.348,0.479,0.130,0.043,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,6: Saturday (Sa-Sa),24: 11pm (11pm-12am),11,2330,2543,12.9,14.0,21,20,4.313,0.000,0.154,0.231,0.307,0.000,0.077,0.000,0.154,0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.538,0.154,0.308,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.615,0.308,0.077,0.000,0.000,0.000,0.000,0.307,0.308,0.308,0.000,0.000,0.077
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,7: Sunday (Su-Su),00: All Day (12am-12am),4340,2919,2967,18.3,18.3,18,18,3.163,0.015,0.126,0.226,0.178,0.132,0.088,0.060,0.044,0.026,0.023,0.015,0.010,0.012,0.007,0.003,0.035,0.019,0.034,0.081,0.436,0.213,0.093,0.030,0.014,0.024,0.018,0.006,0.002,0.003,0.027,0.157,0.480,0.254,0.079,0.022,0.008,0.000,0.000,0.252,0.441,0.130,0.090,0.033,0.054
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,7: Sunday (Su-Su),01: 12am (12am-1am),1,1904,1904,10.1,10.1,19,19,2.101,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,7: Sunday (Su-Su),02: 1am (1am-2am),4,3042,3320,29.6,25.6,35,29,2.923,0.000,0.000,0.000,0.000,0.334,0.333,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.334,0.333,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.334,0.333,0.333,0.000,0.000,0.000,0.000,0.334,0.333,0.000,0.000,0.333,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,7: Sunday (Su-Su),03: 2am (2am-3am),1,5051,5051,56.5,56.5,40,40,1.359,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,7: Sunday (Su-Su),04: 3am (3am-4am),22,4167,4167,41.2,41.2,25,25,1.981,0.000,0.209,0.158,0.158,0.105,0.000,0.053,0.000,0.000,0.053,0.053,0.000,0.053,0.105,0.000,0.053,0.000,0.000,0.053,0.473,0.105,0.000,0.000,0.053,0.105,0.053,0.105,0.000,0.000,0.053,0.000,0.368,0.316,0.263,0.000,0.053,0.000,0.000,0.526,0.474,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,7: Sunday (Su-Su),05: 4am (4am-5am),96,2592,2578,18.0,17.9,22,22,2.690,0.020,0.121,0.335,0.232,0.121,0.061,0.010,0.010,0.000,0.020,0.010,0.000,0.020,0.000,0.010,0.030,0.000,0.010,0.051,0.504,0.283,0.061,0.010,0.000,0.020,0.000,0.010,0.000,0.000,0.051,0.071,0.435,0.343,0.091,0.040,0.010,0.010,0.000,0.394,0.485,0.081,0.020,0.000,0.020
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,7: Sunday (Su-Su),06: 5am (5am-6am),337,2740,2798,21.3,21.5,20,21,2.706,0.000,0.128,0.329,0.196,0.106,0.067,0.045,0.022,0.039,0.006,0.017,0.006,0.011,0.000,0.000,0.028,0.006,0.022,0.022,0.547,0.196,0.061,0.028,0.022,0.045,0.011,0.006,0.006,0.000,0.028,0.073,0.519,0.246,0.101,0.050,0.011,0.000,0.000,0.240,0.631,0.073,0.017,0.000,0.039
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,7: Sunday (Su-Su),07: 6am (6am-7am),347,2575,2593,14.8,14.9,17,16,2.519,0.008,0.143,0.262,0.190,0.135,0.071,0.095,0.040,0.008,0.016,0.008,0.000,0.000,0.008,0.000,0.016,0.024,0.016,0.095,0.578,0.159,0.040,0.040,0.000,0.032,0.000,0.000,0.000,0.000,0.016,0.206,0.532,0.167,0.071,0.008,0.016,0.000,0.000,0.238,0.619,0.087,0.040,0.000,0.016
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,7: Sunday (Su-Su),08: 7am (7am-8am),67,2340,2633,9.7,10.9,14,15,3.821,0.000,0.114,0.205,0.273,0.136,0.068,0.068,0.045,0.000,0.023,0.023,0.045,0.000,0.000,0.000,0.000,0.000,0.091,0.136,0.410,0.227,0.068,0.045,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.546,0.136,0.068,0.000,0.000,0.000,0.000,0.136,0.455,0.227,0.091,0.023,0.068
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,7: Sunday (Su-Su),09: 8am (8am-9am),47,3135,3275,21.5,21.1,17,17,2.817,0.000,0.244,0.189,0.189,0.135,0.054,0.054,0.027,0.000,0.000,0.000,0.000,0.027,0.027,0.000,0.054,0.027,0.027,0.108,0.595,0.081,0.054,0.000,0.027,0.027,0.027,0.000,0.000,0.000,0.027,0.216,0.487,0.243,0.027,0.027,0.000,0.000,0.000,0.216,0.541,0.108,0.081,0.000,0.054
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,7: Sunday (Su-Su),10: 9am (9am-10am),132,2533,2503,12.9,12.6,16,16,2.825,0.010,0.177,0.283,0.135,0.156,0.083,0.031,0.052,0.000,0.031,0.000,0.021,0.000,0.000,0.000,0.021,0.031,0.063,0.083,0.501,0.188,0.073,0.010,0.010,0.010,0.010,0.000,0.000,0.000,0.021,0.219,0.530,0.188,0.042,0.021,0.000,0.000,0.000,0.198,0.479,0.156,0.125,0.021,0.021
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,7: Sunday (Su-Su),11: 10am (10am-11am),176,3334,3370,20.2,19.9,18,18,3.795,0.007,0.059,0.148,0.195,0.170,0.126,0.074,0.096,0.022,0.007,0.007,0.015,0.022,0.000,0.015,0.037,0.000,0.044,0.037,0.334,0.304,0.163,0.052,0.000,0.015,0.007,0.007,0.000,0.007,0.030,0.141,0.488,0.274,0.067,0.030,0.000,0.000,0.000,0.289,0.319,0.185,0.067,0.044,0.096
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,7: Sunday (Su-Su),12: 11am (11am-12noon),432,3095,3153,19.1,19.1,17,18,3.149,0.023,0.137,0.193,0.166,0.120,0.086,0.063,0.040,0.040,0.029,0.023,0.011,0.017,0.006,0.000,0.046,0.040,0.051,0.080,0.429,0.183,0.080,0.017,0.029,0.040,0.006,0.000,0.000,0.011,0.034,0.217,0.452,0.217,0.086,0.017,0.011,0.000,0.000,0.314,0.344,0.114,0.103,0.034,0.091
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,7: Sunday (Su-Su),13: 12pm (12noon-1pm),414,2632,2738,15.7,15.9,18,18,3.194,0.020,0.143,0.255,0.133,0.117,0.128,0.041,0.036,0.036,0.031,0.015,0.005,0.005,0.015,0.000,0.020,0.046,0.020,0.092,0.445,0.184,0.102,0.020,0.015,0.020,0.031,0.000,0.015,0.000,0.010,0.168,0.470,0.260,0.087,0.010,0.005,0.000,0.000,0.240,0.397,0.128,0.128,0.036,0.071
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,7: Sunday (Su-Su),14: 1pm (1pm-2pm),446,3230,3263,18.4,18.7,18,18,3.438,0.016,0.068,0.151,0.214,0.146,0.109,0.089,0.026,0.057,0.026,0.026,0.005,0.010,0.005,0.005,0.047,0.021,0.026,0.099,0.350,0.250,0.120,0.026,0.010,0.036,0.026,0.005,0.000,0.000,0.031,0.182,0.485,0.214,0.083,0.031,0.005,0.000,0.000,0.240,0.323,0.156,0.156,0.057,0.068
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,7: Sunday (Su-Su),15: 2pm (2pm-3pm),863,3446,3334,23.2,22.2,19,19,2.989,0.000,0.138,0.224,0.144,0.115,0.109,0.029,0.063,0.017,0.046,0.029,0.011,0.006,0.006,0.006,0.057,0.011,0.017,0.103,0.415,0.213,0.086,0.034,0.029,0.023,0.011,0.006,0.000,0.006,0.046,0.162,0.456,0.272,0.075,0.006,0.029,0.000,0.000,0.241,0.364,0.172,0.132,0.057,0.034
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,7: Sunday (Su-Su),16: 3pm (3pm-4pm),286,2782,2864,16.8,16.5,19,18,4.052,0.024,0.190,0.169,0.135,0.159,0.072,0.082,0.043,0.043,0.019,0.010,0.010,0.010,0.000,0.000,0.034,0.024,0.014,0.150,0.343,0.256,0.111,0.053,0.010,0.010,0.000,0.000,0.005,0.005,0.019,0.116,0.473,0.329,0.072,0.010,0.000,0.000,0.000,0.203,0.401,0.111,0.111,0.082,0.092
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,7: Sunday (Su-Su),17: 4pm (4pm-5pm),241,2949,2990,19.2,19.0,19,19,2.860,0.021,0.108,0.251,0.159,0.123,0.072,0.072,0.051,0.010,0.036,0.005,0.015,0.036,0.015,0.005,0.021,0.005,0.031,0.092,0.426,0.179,0.108,0.041,0.021,0.026,0.041,0.010,0.000,0.005,0.015,0.128,0.483,0.267,0.097,0.015,0.010,0.000,0.000,0.272,0.410,0.169,0.097,0.031,0.021
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,7: Sunday (Su-Su),18: 5pm (5pm-6pm),158,3238,3322,23.1,23.7,21,21,3.198,0.031,0.115,0.226,0.168,0.084,0.084,0.099,0.061,0.000,0.008,0.000,0.008,0.008,0.008,0.008,0.092,0.023,0.031,0.046,0.403,0.214,0.130,0.008,0.015,0.015,0.038,0.008,0.000,0.000,0.069,0.099,0.459,0.290,0.076,0.061,0.015,0.000,0.000,0.305,0.366,0.153,0.107,0.031,0.038
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,7: Sunday (Su-Su),19: 6pm (6pm-7pm),96,2775,2849,13.3,13.2,16,15,2.854,0.024,0.048,0.145,0.277,0.133,0.157,0.060,0.024,0.036,0.036,0.024,0.012,0.000,0.012,0.000,0.012,0.024,0.072,0.060,0.387,0.277,0.072,0.060,0.012,0.012,0.012,0.012,0.000,0.000,0.000,0.229,0.506,0.229,0.036,0.000,0.000,0.000,0.000,0.169,0.579,0.120,0.072,0.012,0.048
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,7: Sunday (Su-Su),20: 7pm (7pm-8pm),88,2829,2852,15.6,15.7,16,16,3.168,0.000,0.125,0.261,0.205,0.159,0.023,0.034,0.045,0.034,0.023,0.011,0.023,0.023,0.000,0.000,0.034,0.023,0.102,0.057,0.465,0.182,0.091,0.000,0.000,0.000,0.057,0.000,0.000,0.000,0.023,0.216,0.523,0.170,0.080,0.011,0.000,0.000,0.000,0.261,0.523,0.102,0.034,0.023,0.057
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,7: Sunday (Su-Su),21: 8pm (8pm-9pm),65,2691,2751,14.4,14.9,17,18,3.366,0.040,0.100,0.160,0.200,0.200,0.100,0.020,0.060,0.040,0.000,0.040,0.020,0.000,0.000,0.000,0.020,0.000,0.040,0.040,0.560,0.160,0.080,0.040,0.000,0.020,0.020,0.040,0.000,0.000,0.000,0.240,0.340,0.340,0.060,0.020,0.000,0.000,0.000,0.120,0.620,0.100,0.080,0.000,0.080
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,7: Sunday (Su-Su),22: 9pm (9pm-10pm),11,1408,1688,6.1,7.5,16,16,6.142,0.100,0.200,0.400,0.200,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.200,0.600,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.600,0.300,0.000,0.000,0.000,0.000,0.000,0.100,0.700,0.100,0.000,0.000,0.100
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,7: Sunday (Su-Su),23: 10pm (10pm-11pm),8,1629,1629,9.0,9.0,21,21,2.786,0.000,0.200,0.600,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.600,0.000,0.000,0.000,0.000,0.000,0.200,0.600,0.000,0.000,0.200,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,7: Sunday (Su-Su),24: 11pm (11pm-12am),2,1618,1618,11.9,11.9,25,25,2.422,0.000,0.500,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,0: All Days (M-Su),00: All Day (12am-12am),212,3478,3489,23.5,23.3,19,19,2.591,0.007,0.066,0.179,0.226,0.100,0.100,0.093,0.055,0.045,0.010,0.038,0.003,0.024,0.017,0.003,0.034,0.000,0.003,0.152,0.317,0.238,0.114,0.052,0.031,0.024,0.028,0.003,0.000,0.000,0.038,0.159,0.479,0.228,0.083,0.038,0.010,0.003,0.000,0.624,0.221,0.076,0.034,0.021,0.024
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,0: All Days (M-Su),05: 4am (4am-5am),3,7834,7834,102.9,102.9,25,25,1.832,0.000,0.000,0.000,0.600,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.400,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.600,0.200,0.000,0.000,0.200,0.000,0.000,0.600,0.400,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Cadillac Entrance,yes,0,yes,0: All Days (M-Su),06: 5am (5am-6am),7,2198,2416,12.4,14.3,19,19,2.322,0.000,0.000,0.231,0.538,0.000,0.154,0.000,0.000,0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.615,0.154,0.077,0.154,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.615,0.308,0.077,0.000,0.000,0.000,0.000,0.615,0.308,0.000,0.000,0.000,0.077
